Event Date / Time,Event Number,Type,Address,Latitude,Longitude
7/19/2024 21:20,2024-043902,TRAFFIC STOP,"1 W MAIN ST/N Belleville, IL",38.51473,-89.973456
7/19/2024 21:29,2024-043907,TRAFFIC STOP,"1 W MAIN ST/N Belleville, IL",38.51473,-89.973456
7/19/2024 21:40,2024-043911,TRAFFIC STOP,"1 W STATE RT Belleville, IL",38.561238,-90.022926
7/19/2024 21:45,2024-043913,TRAFFIC STOP,"1 S HIGH ST/E Belleville, IL",38.51473,-89.973456
7/19/2024 21:48,2024-043914,TRAFFIC STOP,"110 SOUTH BELT Belleville, IL",38.5024915,-89.9825183
7/19/2024 21:51,2024-043915,TRAFFIC STOP,"4010 W MAIN Belleville, IL",38.5369085,-90.0193627
7/19/2024 21:58,2024-043916,TRAFFIC STOP,"1 NORTH BELT WEST/N Belleville, IL",38.5418684,-89.99983584205091
7/19/2024 22:06,2024-043917,TRAFFIC STOP,"1 E ADAMS ST/S Belleville, IL",38.51473,-89.973456
7/19/2024 22:07,2024-043918,TRAFFIC STOP,"1 FRANK SCOTT PKWY Belleville, IL",38.5260763,-90.0360514
7/19/2024 22:22,2024-043922,TRAFFIC STOP,"5710 NORTH BELT Belleville, IL",38.5416425,-90.033377
7/19/2024 22:29,2024-043925,TRAFFIC STOP,"1 W LINCOLN ST/S Belleville, IL",38.51473,-89.973456
7/19/2024 22:47,2024-043930,TRAFFIC STOP,"4513 W MAIN Belleville, IL",38.540953,-90.023081
7/19/2024 22:57,2024-043933,TRAFFIC STOP,"1510 S ILLINOIS Belleville, IL",38.4941112,-89.98362
7/19/2024 22:57,2024-043934,TRAFFIC STOP,"1 N HIGH ST/E Belleville, IL",38.51473,-89.973456
7/19/2024 23:04,2024-043936,TRAFFIC STOP,"1 CENTREVILLE AVE/STATE ST Belleville, IL",38.500922,-90.007341
7/19/2024 23:11,2024-043939,TRAFFIC STOP,"4513 W MAIN Belleville, IL",38.540953,-90.023081
7/19/2024 23:13,2024-043940,TRAFFIC STOP,"1 W STATE RT Belleville, IL",38.561238,-90.022926
7/19/2024 23:15,2024-043941,TRAFFIC STOP,"1 S GREEN MOUNT Belleville, IL",38.480558,-89.938216
7/19/2024 23:36,2024-043948,TRAFFIC STOP,"1 S 74TH ST/MAGNA Belleville, IL",,
7/13/2024 11:33,2024-042288,TRAFFIC STOP 24-03912,"510 S 1ST Belleville, IL",38.5084106,-89.985573
7/13/2024 14:05,2024-042314,TRAFFIC STOP 24-03915,"1 N 96TH ST/W Belleville, IL",38.578384,-90.056404
7/13/2024 17:18,2024-042355,TRAFFIC STOP 24-03921,"1 OLIVE ST/S DOUGLAS Belleville, IL",,
7/13/2024 19:13,2024-042379,TRAFFIC STOP 24-03925,"1 N HIGH ST/E Belleville, IL",38.51473,-89.973456
7/14/2024 3:55,2024-042471,TRAFFIC STOP 24-03931,"1 N PENNSYLVANIA AVE/SYCAMORE Belleville, IL",38.51473,-89.973456
7/15/2024 1:20,2024-042637,TRAFFIC STOP 24-03951,"1 FRANK SCOTT PKWY Belleville, IL",38.5260763,-90.0360514
7/17/2024 19:26,2024-043406,TRAFFIC STOP 24-04005,"4610 W MAIN Belleville, IL",38.541606,-90.025125
7/18/2024 21:24,2024-043668,TRAFFIC STOP 24-04025,"1 N 39TH ST/NORTH Belleville, IL",,
7/19/2024 18:54,2024-043850,TRAFFIC STOP 24-04038,"1 N DOUGLAS AVE/LEBANON Belleville, IL",38.51473,-89.973456
7/19/2024 21:23,2024-043903,TRAFFIC STOP 24-04042,"1 S 74TH ST/OLD Belleville, IL",38.641803,-90.181233
7/19/2024 23:03,2024-043935,TRAFFIC STOP 24-04043,"1 BEYKIRCH DR/WABASH Belleville, IL",38.51473,-89.973456
7/19/2024 23:33,2024-043947,TRAFFIC STOP 24-04046,"1 DEVONSHIRE DR/NORTH BELT Belleville, IL",38.51473,-89.973456
7/19/2024 19:26,2024-043859,TRAFFIC STOP ,"1 MEMORY LN/FRANK SCOTT Belleville, IL",38.51473,-89.973456
7/13/2024 8:51,2024-042255,TRESPASS,"310 PLEASANT HILL Belleville, IL",38.5192551,-89.9882707
7/13/2024 18:12,2024-042367,TRESPASS,"410 S 19TH Belleville, IL",38.516716,-90.009293
7/13/2024 22:29,2024-042429,TRESPASS,"2010 RESERVE WALK Belleville, IL",38.4883043,-89.9765355
7/14/2024 13:38,2024-042535,TRESPASS,"4513 W MAIN Belleville, IL",38.540953,-90.023081
7/14/2024 16:25,2024-042565,TRESPASS,"9610 W MAIN Belleville, IL",38.578815,-90.056764
7/15/2024 21:55,2024-042832,TRESPASS,"410 E MAIN Belleville, IL",38.5133293,-89.97714930214696
7/17/2024 14:46,2024-043345,TRESPASS,"510 E MAIN Belleville, IL",38.5133293,-89.97714930214696
7/17/2024 17:32,2024-043382,TRESPASS,"10 RUGBY DR Belleville, IL",38.5463173,-90.0059135
7/18/2024 23:12,2024-043689,TRESPASS,"5810 NORTH BELT Belleville, IL",38.541698,-90.0356983
7/16/2024 14:02,2024-043055,TRESPASS 24-03982,"3610 W A Belleville, IL",,
7/17/2024 15:03,2024-043348,TRESPASS 24-04002,"6410 W MAIN Belleville, IL",38.553263,-90.0391906
7/18/2024 23:15,2024-043690,TRESPASS 24-04026,"10 ARABELLE DR Belleville, IL",38.4976179,-89.9680992
7/15/2024 15:46,2024-042761,VEHICLE LOCKOUT,"7910 W WASHINGTON Belleville, IL",38.564165,-90.050634
7/16/2024 10:29,2024-042933,VEHICLE LOCKOUT,"10 N 45TH Belleville, IL",38.540871,-90.021907
7/17/2024 11:12,2024-043299,VEHICLE LOCKOUT,"5510 BELLEVILLE CROSSING Belleville, IL",38.523989,-90.0316367
7/15/2024 16:39,2024-042770,VIOLATION OF ORDER OF 24-03965 PROTECTION / NOT IN PROGRESS,"2110 SOUTHERN OAK Belleville, IL",38.5089712,-90.0264076
7/16/2024 18:47,2024-043146,VIOLATION OF ORDER OF 24-03987 PROTECTION / NOT IN PROGRESS,"610 ST CLAIR Belleville, IL",38.4750313,-89.9286139
7/18/2024 11:25,2024-043542,VISITATION VIOLATION,"720 W MAIN Belleville, IL",38.5133354,-89.9901936342252
7/15/2024 10:20,2024-042706,WARRANT,"4010 MEMORIAL DR Belleville, IL",38.5488558,-90.0157419
7/17/2024 8:41,2024-043269,WARRANT,"910 N CHARLES Belleville, IL",38.522192,-89.976156
7/17/2024 17:05,2024-043377,WARRANT,"1710 MASCOUTAH AVE Belleville, IL",38.5048926,-89.9494282
7/16/2024 13:33,2024-043039,WIRES DOWN,"110 S 29TH Belleville, IL",38.526689,-90.014173
